Subject,CatalogNumber,CourseTitle,CourseType,Dates,Credit,MeetingTime,Room,Instructor,TotalSeats,SeatsTaken,AvailableSeats
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Fraser Moss,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Tingwei Mu,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Thomas Nosek,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Patrick Osei Owusu,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Xin Qi,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Rajesh Ramachandran,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Andrea Mario Pompeo Romani,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,William Schilling,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Corey Smith,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Julian Stelzer,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Witold Surewicz,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Nami Tajima,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Kui Xu,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Calvin Cotton,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Dominique Durand,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Christopher Ford,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Faramarz Ismail-Beigi,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Mukesh Jain,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,John Kirwan,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Stephen Lewis,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Peter MacFarlane,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Richard Martin,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Sam Mesiano,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Theresa Pizarro,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Jeffrey Schelling,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,John Sedor,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Ben Strowbridge,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Bingcheng Wang,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,M. Wolfe,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Tsan Xiao,999,0,999
PHOL,651,Thesis M.S.,Thesis,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Xin Yu,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Walter Boron,999,2,997
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Matthias Buck,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Sudha Chakrapani,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Xinghong Dai,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Michael Decker,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,George Dubyak,999,1,998
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Jeffrey Garvin,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Stephen Jones,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Joseph LaManna,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Carole Liedtke,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Fraser Moss,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Tingwei Mu,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Thomas Nosek,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Patrick Osei Owusu,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Xin Qi,999,1,998
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Rajesh Ramachandran,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Andrea Mario Pompeo Romani,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,William Schilling,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Corey Smith,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Julian Stelzer,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Witold Surewicz,999,4,995
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Nami Tajima,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Kui Xu,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Calvin Cotton,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Dominique Durand,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Christopher Ford,999,1,998
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Faramarz Ismail-Beigi,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Mukesh Jain,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,John Kirwan,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Stephen Lewis,999,1,998
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Peter MacFarlane,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Richard Martin,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Sam Mesiano,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Theresa Pizarro,999,1,998
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Jeffrey Schelling,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,John Sedor,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Ben Strowbridge,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Bingcheng Wang,999,1,998
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,M. Wolfe,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Tsan Xiao,999,0,999
PHOL,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Xin Yu,999,0,999
PHRM,401,Principles of Pharmacology I: The Molecular Basis of Therapeutics,Lecture,02/01/2021 - 05/07/2021,3 units,Tu 2:00 PM - 3:30 PM,Web/Distance Learning,"Johannes Von Lintig,John Mieyal",20,6,14
PHRM,466,Cell Signaling,Lecture,02/01/2021 - 05/07/2021,3 units,TuTh 3:30 PM - 5:00 PM,Web/Distance Learning,George Dubyak,20,18,2
PHRM,475,Protein Biophysics,Lecture,02/01/2021 - 05/07/2021,3 units,TuTh 4:05 PM - 5:30 PM,Web/Distance Learning,Matthias Buck,12,0,12
PHRM,511,Pharmacology Seminar Series,Lecture,02/01/2021 - 05/07/2021,0 - 1 units,Th 3:00 PM - 4:00 PM,Web/Distance Learning,Paul MacDonald,22,10,12
PHRM,520,The Cellular and Molecular Hallmarks of Cancer,Lecture,02/01/2021 - 05/07/2021,3 units,MW 3:30 PM - 5:00 PM,Web/Distance Learning,"Amar Desai,Khalid Sossey-Alaoui",25,0,25
PHRM,521,Special Topics in Cancer Biology and Clinical Oncology,Lecture,02/01/2021 - 05/07/2021,1 units,TBA ,Web/Distance Learning,David Danielpour,999,0,999
PHRM,525,Topics in Cell and Molecular Pharmacology,Lecture,02/01/2021 - 05/07/2021,0 - 18 units,TBA ,Web/Distance Learning,John Mieyal,30,0,30
PHRM,526,Grant Writing Tutorial,Workshop,02/01/2021 - 05/07/2021,1 - 3 units,Tu 10:00 AM - 11:30 AM,Web/Distance Learning,"Heather Broihier,Marvin Nieman",10,6,4
PHRM,527,Pathways to Personalized Medicine,Independent Study,02/01/2021 - 05/07/2021,3 units,TBA ,To Be Announced,John Mieyal,999,1,998
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,John Letterio,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Anirban Sen Gupta,999,1,998
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Monica Montano,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Magdalena Grabowska,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Alan Levine,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Shigemi Matsuyama,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Danny Manor,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Stanton Gerson,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,William Schiemann,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,You-Wei Zhang,999,1,998
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Ruth Keri,999,1,998
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Stanton Gerson,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Drew Adams,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,George Dubyak,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Derek Taylor,999,1,998
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,John Mieyal,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Thomas Kelley,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Bela Anand-Apte,999,1,998
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Johannes Von Lintig,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Phoebe Stewart,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Marvin Nieman,999,2,997
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Gary Landreth,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Jason Mears,999,1,998
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Goutham Narla,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Maria Hatzoglou,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Jeremy Rich,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Analisa Difeo,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,William Schiemann,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Scott Welford,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Philip Kiser,999,0,999
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Marcin Golczak,999,1,998
PHRM,601,Independent Study and Research,Research,02/01/2021 - 05/07/2021,1 - 18 units,TBA ,To Be Announced,Alvin Schmaier,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,John Mieyal,999,5,994
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Monica Montano,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Ruth Keri,999,4,995
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Timothy Kern,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,David Danielpour,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Alvin Schmaier,999,1,998
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Masaru Miyagi,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Drew Adams,999,1,998
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Shigemi Matsuyama,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Paul MacDonald,999,1,998
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,George Dubyak,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Bela Anand-Apte,999,1,998
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Chris Dealwis,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Alan Levine,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,"John Letterio,John Mieyal",999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Irina Pikuleva,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Stanton Gerson,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Danny Manor,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,William Schiemann,999,1,998
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Magdalena Grabowska,999,1,998
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Robert Bonomo,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Derek Taylor,999,1,998
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Thomas Kelley,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Jennifer Cullen,999,1,998
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Marvin Nieman,999,2,997
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Johannes Von Lintig,999,2,997
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Phoebe Stewart,999,1,998
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Jason Mears,999,2,997
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,David Katz,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Stephen Lewis,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Goutham Narla,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Maria Hatzoglou,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Scott Welford,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Analisa Difeo,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Jeremy Rich,999,0,999
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Philip Kiser,999,1,998
PHRM,701,Dissertation Ph.D.,Dissertation,02/01/2021 - 05/07/2021,1 - 9 units,TBA ,To Be Announced,Vinay Varadan,999,0,999
PHYS,113A,Principles of Physics Laboratory - Mechanics,Laboratory,02/01/2021 - 05/07/2021,1 units,TBA ,Web/Distance Learning,Diana Driscoll,32,0,32
PHYS,113B,Principles of Physics Laboratory - Electricity and Magnetism,Laboratory,02/01/2021 - 05/07/2021,1 units,TBA ,Web/Distance Learning,Diana Driscoll,32,6,26
PHYS,116,Introductory Physics II,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,235,229,6
PHYS,116,Introductory Physics II,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,32,33,-1
PHYS,116,Introductory Physics II,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,32,32,0
PHYS,116,Introductory Physics II,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,32,33,-1
PHYS,116,Introductory Physics II,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,32,32,0
PHYS,116,Introductory Physics II,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,32,34,-2
PHYS,116,Introductory Physics II,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,16,17,-1
PHYS,116,Introductory Physics II,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,32,32,0
PHYS,116,Introductory Physics II,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,16,16,0
PHYS,121,General Physics I - Mechanics,Laboratory,02/01/2021 - 05/07/2021,4 units,MWF 11:40 AM - 12:30 PM,Strosacker Auditorium,"Corbin Covault,Peter Kernan",400,130,270
PHYS,121,General Physics I - Mechanics,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,"Corbin Covault,Peter Kernan",400,114,286
PHYS,121,General Physics I - Mechanics,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,28,26,2
PHYS,121,General Physics I - Mechanics,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,28,26,2
PHYS,121,General Physics I - Mechanics,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,28,25,3
PHYS,121,General Physics I - Mechanics,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,28,26,2
PHYS,121,General Physics I - Mechanics,Laboratory,02/01/2021 - 05/07/2021,4 units,TBA ,Web/Distance Learning,Diana Driscoll,28,27,1
